continent;country;region;city;lat;lon;wmo
Europe;Germany;;GUETERSLOH;51.93;8.32;103200
Europe;Germany;;HAHN;49.95;7.27;106160
Europe;Germany;;HAMBURG/FUHLSBUTTEL;53.63;10.00;101470
Europe;Germany;;HANNOVER;52.47;9.70;103380
Europe;Germany;;HEIDELBERG (USA-AF);49.40;8.65;107340
Europe;Germany;;HOF;50.32;11.88;106850
Europe;Germany;;HOHENPEISSENBERG;47.80;11.02;109620
Europe;Germany;;HOHN;54.32;9.53;100380
Europe;Germany;;HOLZDORF;51.77;13.17;104760
Europe;Germany;;HOPSTEN;52.33;7.53;103140
Europe;Germany;;IDAR-OBERSTEIN;49.70;7.33;106180
Europe;Germany;;ITZEHOE;53.98;9.57;101420
Europe;Germany;;JEVER;53.53;7.90;101220
Europe;Germany;;KAHLER ASTEN(MOUNT);51.18;8.48;104270
Europe;Germany;;KALKAR;51.73;6.27;104040
Europe;Germany;;KARLSRUHE BADEN BAD;48.77;8.07;107275
Europe;Germany;;KASSEL;51.30;9.45;104380
Europe;Germany;;KIEL HOLTENAU;54.37;10.13;100465
Europe;Germany;;KOLN/BONN (CIV/MIL);50.87;7.17;105130
Europe;Germany;;KONSTANZ;47.68;9.18;109290
Europe;Germany;;KUEMMERSBRUCK;49.43;11.90;107710
Europe;Germany;;LAAGE;53.92;12.28;101720
Europe;Germany;;LAHR;48.37;7.83;108050
Europe;Germany;;LANDSBERG;48.07;10.90;108570
Europe;Germany;;LAUPHEIM;48.22;9.92;108370
Europe;Germany;;LECHFELD;48.18;10.85;108560
Europe;Germany;;LECK;54.80;8.95;100220
Europe;Germany;;LEINEFELDE (AUT);51.40;10.32;104490
Europe;Germany;;LEIPZIG;51.32;12.42;104710
Europe;Germany;;LEIPZIG/SCHKEUDITZ;51.42;12.23;104690
Europe;Germany;;LINDENBERG;52.22;14.12;093930
Europe;Germany;;LUEDENSCHEID;51.25;7.65;104180
Europe;Germany;;MAGDEBURG;52.10;11.58;093610
Europe;Germany;;MARNITZ (AUT);53.32;11.93;102640
Europe;Germany;;MEININGEN;50.57;10.38;105480
Europe;Germany;;MEMMINGEN (GER-AFB);47.98;10.23;109470
Europe;Germany;;MENDIG;50.37;7.32;105140
Europe;Germany;;MESSSTETTEN;48.18;9.00;108270
Europe;Germany;;MUNICH;48.13;11.55;108650
Europe;Germany;;MUNICH/RIEM;48.13;11.70;108660
Europe;Germany;;NEUBURG/DONAU;48.72;11.22;108530
Europe;Germany;;NEUHAUSEN OB ECK;47.98;8.90;109210
Europe;Germany;;NEURUPPIN;52.90;12.82;102700
Europe;Germany;;NIEDERSTETTEN;49.38;9.97;107430
Europe;Germany;;NOERVENICH;50.83;6.67;105020
Europe;Germany;;NORDHOLZ;53.77;8.67;101360
Europe;Germany;;NUERBURG-BARWEILER;50.37;6.87;105060
Europe;Germany;;NURNBERG;49.50;11.08;107630
Europe;Germany;;OLDENBURG;53.18;8.17;102150
Europe;Germany;;OSCHATZ;51.30;13.10;104800
Europe;Germany;;PASSAU;48.58;13.47;108930
Europe;Germany;;PFERDSFELD (GER-AF);49.85;7.60;106260
Europe;Germany;;PLAUEN (AUT);50.48;12.13;105690
Europe;Germany;;POTSDAM;52.38;13.07;093790
Europe;Germany;;QUICKBORN;53.73;9.88;101460
Europe;Germany;;RAMSTEIN;49.43;7.60;106140
Europe;Germany;;REGENSBURG/OBERHUB;49.05;12.10;107760
Europe;Germany;;RHEINE-BENTLAGE;52.30;7.38;103060
Europe;Germany;;ROTH;49.22;11.10;107650
Europe;Germany;;SAARBRUCKEN/ENSHEIM;49.22;7.12;107080
Europe;Germany;;SCHLESWIG-JAGEL;54.47;9.52;100370
Europe;Germany;;SCHMUECKE (RIDGE);50.65;10.77;105520
Europe;Germany;;SCHWERIN;53.63;11.42;091620
Europe;Germany;;SEEHAUSEN/ALTMARK;52.90;11.73;092610
Europe;Germany;;SONNEBERG/NEUFANG;50.38;11.18;105580
Europe;Germany;;SPANGDAHLEM;49.98;6.70;106070
Europe;Germany;;STRAUBING;48.83;12.57;107880
Europe;Germany;;STUTTGART/ECHTERDI;48.68;9.22;107380
Europe;Germany;;STUTTGART/SCHNARREN;48.83;9.20;107390
Europe;Germany;;TETEROW;53.77;12.62;101770
Europe;Germany;;TRIER/PETRISBERG;49.75;6.67;106090
Europe;Germany;;TROLLENHAGEN;53.60;13.32;102810
Europe;Germany;;UECKERMUENDE (AUT);53.75;14.07;091930
Europe;Germany;;WAREN;53.52;12.67;102680
Europe;Germany;;WARNEMUENDE;54.18;12.08;091700
Europe;Germany;;WASSERKUPPE (MOUNT);50.50;9.95;105440
Europe;Germany;;WEIMAR;50.98;11.32;105550
Europe;Germany;;WERNIGERODE (AUT);51.85;10.77;104540
Europe;Germany;;WESTERMARKELSDORF;54.53;11.07;100550
Europe;Germany;;WIESENBURG;52.12;12.47;103680
Europe;Germany;;WILDENRATH(GAFB);51.12;6.22;104020
Europe;Germany;;WITTENBERG;51.88;12.65;104740
Europe;Germany;;WITTMUNDHAVEN;53.55;7.67;101260
Europe;Germany;;WUNSTORF;52.47;9.43;103340
Europe;Germany;;ZINNWALD/GEORGENFE;50.73;13.75;105820
Europe;Germany;;ZUGSPITZE MOUNTAIN;47.42;10.98;109610
Europe;Gibraltar;;GIBRALTAR;36.15;-5.35;084950
Europe;Greece;;AKTION (AIRPORT);38.95;20.77;166430
Europe;Greece;;ALEXANDROUPOLI (AIR);40.85;25.92;166270
Europe;Greece;;ANDRAVIDA (AIRPORT);37.92;21.28;166820
Europe;Greece;;ARAXOS (AIRPORT);38.15;21.42;166870
Europe;Greece;;ATHINAI (AIRPORT);37.90;23.73;167160
Europe;Greece;;CHRYSOPOULI (AIRPORT);40.98;24.60;166240
Europe;Greece;;ELEFSIS (AIRPORT);38.07;23.55;167180
Europe;Greece;;HERAKLION (AIRPORT);35.33;25.18;167540
Europe;Greece;;KALAMATA (AIRPORT);37.07;22.02;167260
Europe;Greece;;KERKYRA (AIRPORT);39.62;19.92;166410
Europe;Greece;;KOS (AIRPORT);36.78;27.07;167420
Europe;Greece;;LARISSA (AIRPORT);39.63;22.42;166480
Europe;Greece;;LIMNOS (AIRPORT);39.92;25.23;166500
Europe;Greece;;METHONI;36.83;21.70;167340
Europe;Greece;;MILOS;36.72;24.45;167380
Europe;Greece;;MYTILINI (AIRPORT);39.07;26.60;166670
Europe;Greece;;NAXOS;37.10;25.38;167320
Europe;Greece;;RHODES (AIRPORT);36.40;28.08;167490
Europe;Greece;;SAMOS (AIRPORT);37.70;26.92;167230
Europe;Greece;;SKYROS (AIRPORT);38.97;24.48;166840
Europe;Greece;;SOUDA (AIRPORT);35.48;24.12;167460
Europe;Greece;;SOUDA BAY CRETE;35.53;24.15;167464
Europe;Greece;;THESSALONIKI (AIRPORT);40.52;22.97;166220
Europe;Greece;;TRIPOLIS (AIRPORT);37.53;22.40;167100
Europe;Greenland;;AASIAAT (EGEDESMINDE);68.70;-52.85;042200
Europe;Greenland;;ANGISOQ;59.98;-45.20;042850
Europe;Greenland;;APUTITEEQ;67.78;-32.30;043510
Europe;Greenland;;DANEBORG;74.30;-20.22;043300
Europe;Greenland;;DANMARKSHAVN;76.77;-18.67;043200
Europe;Greenland;;HALL LAND;81.68;-59.93;042070
Europe;Greenland;;HENRIK KROEYER HOLM;80.65;-13.72;043130
Europe;Greenland;;IKERMIIT;64.78;-40.30;043730
Europe;Greenland;;IKERMIUARSUK;61.93;-42.07;043820
Europe;Greenland;;ILULISSAT (JAKOBSHAVN);69.23;-51.07;042210
Europe;Greenland;;ITTOQQORTOORMIIT;70.48;-21.95;043390
Europe;Greenland;;KANGERLUSSUAQ (SDR.);67.02;-50.70;042310
Europe;Greenland;;KAP MORRIS JESUP;83.65;-33.37;043010
Europe;Greenland;;KITSISSORSUIT;74.03;-57.82;042080
Europe;Greenland;;KITSISSUT (ATTU);67.78;-53.97;042280
Europe;Greenland;;KITSISSUT (CAREY OEER);76.63;-73.00;042030
Europe;Greenland;;NARSARSUAQ;61.13;-45.43;042700
Europe;Greenland;;NUNARSUIT;60.77;-48.42;042660
Europe;Greenland;;NUUK (GODTHAAB);64.17;-51.75;042500
Europe;Greenland;;NUUSSUAATAA;70.68;-54.62;042140
Europe;Greenland;;PAAMIUT (FREDERIKSHAAB);62.00;-49.67;042600
Europe;Greenland;;PITUFFIK (THULE A.B.);76.53;-68.75;042020
Europe;Greenland;;PRINS CHRISTIAN SUN;60.05;-43.17;043900
Europe;Greenland;;QAQORTOQ (JULIANEHAAB);60.72;-46.05;042720
Europe;Greenland;;SIORALIK;65.02;-52.55;042420
Europe;Greenland;;SISIMIUT (HOLSTEINS);66.92;-53.67;042300
Europe;Greenland;;STATION NORD AWS;81.60;-16.68;043120
Europe;Greenland;;TASIILAQ (AMMASSALIK);65.60;-37.63;043600
Europe;Greenland;;UKIIVIK (FREDERIKSHAAB);62.57;-50.42;042530
Europe;Guernsey;;GUERNSEY AIRPORT;49.43;-2.60;038940
Europe;Hungary;;BAJA;46.18;19.02;129600
Europe;Hungary;;BEKESCSABA;46.68;21.17;129920
Europe;Hungary;;BUDAORS;47.45;18.97;128380
Europe;Hungary;;BUDAPEST/FERIHEGY I;47.43;19.27;128390
Europe;Hungary;;BUDAPEST/PESTSZENTL;47.43;19.18;128430
Europe;Hungary;;DEBRECEN;47.48;21.60;128820
Europe;Hungary;;GYOR;47.72;17.68;128220
Europe;Hungary;;KECSKEMET;46.92;19.75;129700
Europe;Hungary;;KEKESTETO;47.87;20.02;128510
Europe;Hungary;;KESZTHELY;46.73;17.23;129200
Europe;Hungary;;MISKOLC;48.10;20.77;127720
Europe;Hungary;;MOSONMAGYAROVAR;47.88;17.28;128150
Europe;Hungary;;NAGYKANIZSA;46.45;16.97;129250
Europe;Hungary;;NYIREGYHAZA/NAPKOR;47.97;21.88;128920
Europe;Hungary;;PAKS;46.58;18.85;129500
Europe;Hungary;;PAPA;47.20;17.50;128250
Europe;Hungary;;PECS/POGANY;46.00;18.23;129420
Europe;Hungary;;SIOFOK;46.92;18.05;129350
Europe;Hungary;;SOPRON;47.68;16.60;128050
Europe;Hungary;;SZEGED;46.25;20.10;129820
Europe;Hungary;;SZENTGOTTHARD/FARKA;46.92;16.32;129100
Europe;Hungary;;SZOLNOK;47.12;20.23;128600
Europe;Hungary;;SZOMBATHELY;47.27;16.63;128120
Europe;Hungary;;TASZAR;46.40;17.92;129320
Europe;Hungary;;VESZPREM/SZENTKIRAL;47.07;17.83;128300
Europe;Hungary;;ZALAEGERSZEG/ANDRAS;46.87;16.80;129150
Europe;Iceland;;AKUREYRI;65.68;-18.08;040630
Europe;Iceland;;AKURNES;64.30;-15.22;040820
Europe;Iceland;;BERGSTADIR;65.70;-19.62;040530
Europe;Iceland;;BOLUNGAVIK;66.15;-23.25;040050
Europe;Iceland;;DALATANGI;65.27;-13.58;040970
Europe;Iceland;;EGILSSTADIR;65.28;-14.40;040890
Europe;Iceland;;GUFUSKALAR;64.90;-23.93;040040
Europe;Iceland;;HORNBJARGSVITI (LH);66.42;-22.38;040230
Europe;Iceland;;HVERAVELLIR;64.87;-19.57;040560
Europe;Iceland;;KEFLAVIK;63.97;-22.60;040180
Europe;Iceland;;KIRKJUBAEJARKLAUSTU;63.78;-18.07;040640
Europe;Iceland;;RAUFARHOFN;66.45;-15.95;040770
Europe;Iceland;;REYKJAVIK;64.13;-21.90;040300
Europe;Ireland;;BELMULLET;54.23;-10.00;039760
Europe;Ireland;;BIRR;53.08;-7.88;039650
Europe;Ireland;;CASEMENT AERODROME;53.30;-6.43;039670
Europe;Ireland;;CLAREMORRIS;53.72;-8.98;039700
Europe;Ireland;;CLONES;54.18;-7.23;039740
Europe;Ireland;;CONNAUGHT AIRPORT;53.90;-8.82;039730
Europe;Ireland;;CORK AIRPORT;51.85;-8.48;039550
Europe;Ireland;;DUBLIN AIRPORT;53.43;-6.25;039690
Europe;Ireland;;KILKENNY;52.67;-7.27;039600
Europe;Ireland;;MALIN HEAD;55.37;-7.33;039800
Europe;Ireland;;MULLINGAR;53.53;-7.37;039710
Europe;Ireland;;ROCHES POINT;51.80;-8.25;039520
Europe;Ireland;;ROSSLARE;52.25;-6.33;039570
Europe;Ireland;;SHANNON AIRPORT;52.70;-8.92;039620
Europe;Ireland;;VALENTIA OBSERVATOR;51.93;-10.25;039530
Europe;Isle of Man;;ISLE OF MAN/RONALDS;54.08;-4.63;032040
Europe;Isle of Man;;POINT OF AYRE (LH);54.42;-4.37;032080
Europe;Italy;;ALGHERO;40.63;8.28;165200
Europe;Italy;;AMENDOLA;41.53;15.72;162610
Europe;Italy;;AVIANO (USAF);46.02;12.62;160365
Europe;Italy;;BARI/PALESE MACCHIE;41.13;16.78;162700
Europe;Italy;;BERGAMO/ORIO AL SER;45.67;9.70;160760
Europe;Italy;;BOLOGNA/BORGO PANIG;44.53;11.30;161400
Europe;Italy;;BOLZANO;46.47;11.33;160200
Europe;Italy;;BRESCIA/GHEDI;45.42;10.28;160880
Europe;Italy;;BRINDISI;40.65;17.95;163200
Europe;Italy;;CAGLIARI/ELMAS;39.25;9.07;165600
Europe;Italy;;CAMPOBASSO;41.57;14.65;162520
Europe;Italy;;CAPO BELLAVISTA;39.93;9.72;165500
Europe;Italy;;CAPO CACCIA;40.57;8.17;165220
Europe;Italy;;CAPO FRASCA;39.75;8.47;165390
Europe;Italy;;CAPO MELE;43.95;8.17;161530
Europe;Italy;;CAPO PALINURO;40.02;15.28;163100
Europe;Italy;;CATANIA/FONTANAROSS;37.47;15.05;164600
Europe;Italy;;CATANIA/SIGONELLA;37.40;14.92;164590
Europe;Italy;;CERVIA;44.22;12.30;161480
Europe;Italy;;COZZO SPADARO;36.68;15.13;164800
Europe;Italy;;CROTONE;39.00;17.07;163500
Europe;Italy;;DOBBIACO;46.73;12.22;160330
Europe;Italy;;FALCONARA;43.62;13.37;161910
Europe;Italy;;FIRENZE/PERETOLA;43.80;11.20;161700
Europe;Italy;;FORLI;44.20;12.07;161470
Europe;Italy;;FUCINO;41.88;13.58;162270
Europe;Italy;;GELA;37.08;14.22;164530
Europe;Italy;;GENOVA/SESTRI;44.42;8.85;161200
Europe;Italy;;GIOIA DEL COLLE;40.77;16.93;163120
Europe;Italy;;GRAZZANISE;41.05;14.07;162530
Europe;Italy;;GROSSETO;42.75;11.07;162060
Europe;Italy;;ISOLA DI CARLOFORTE;39.13;8.32;165490
Europe;Italy;;LAMEZIA TERME;38.90;16.25;163620
Europe;Italy;;LAMPEDUSA;35.50;12.60;164900
Europe;Italy;;LATINA;41.55;12.90;162430
Europe;Italy;;LECCE;40.23;18.15;163320
Europe;Italy;;MARINA DI GINOSA;40.43;16.88;163250
Europe;Italy;;MESSINA;38.20;15.55;164200
Europe;Italy;;MILANO/LINATE;45.43;9.28;160800
Europe;Italy;;MILANO/MALPENSA;45.62;8.73;160660
Europe;Italy;;MONTE ARGENTARIO;42.38;11.17;161680
Europe;Italy;;MONTE CIMONE;44.20;10.70;161340
Europe;Italy;;MONTE SCURO;39.33;16.40;163440
Europe;Italy;;MONTE TERMINILLO;42.47;12.98;162190
Europe;Italy;;NAPLES;40.90;14.30;162894
Europe;Italy;;NAPOLI/CAPODICHINO;40.85;14.30;162890
Europe;Italy;;NOVARA/CAMERI;45.52;8.67;160640
Europe;Italy;;NOVI LIGURE;44.77;8.78;161180
Europe;Italy;;OLBIA/COSTA SMERALD;40.90;9.52;165310
Europe;Italy;;PAGANELLA;46.15;11.03;160220
Europe;Italy;;PALERMO/PUNTA RAISI;38.18;13.10;164050
Europe;Italy;;PANTELLERIA;36.82;11.97;164700
Europe;Italy;;PASSO ROLLE;46.30;11.78;160210
Europe;Italy;;PERUGIA;43.08;12.50;161810
Europe;Italy;;PESCARA;42.43;14.20;162300
Europe;Italy;;PIACENZA;44.92;9.73;160840
Europe;Italy;;PIAN ROSA;45.93;7.70;160520
Europe;Italy;;PISA/S. GIUSTO;43.68;10.38;161580
Europe;Italy;;PONZA;40.92;12.95;162800
Europe;Italy;;PRATICA DI MARE;41.65;12.45;162450
Europe;Italy;;REGGIO CALABRIA;38.07;15.65;164220
Europe;Italy;;RESIA PASS;46.83;10.50;160083
Europe;Italy;;RIMINI;44.03;12.62;161490
Europe;Italy;;ROMA FIUMICINO;41.80;12.23;162420
Europe;Italy;;ROMA/CIAMPINO;41.78;12.58;162390
Europe;Italy;;RONCHI DEI LEGIONAR;45.82;13.48;161080
Europe;Italy;;S. MARIA DI LEUCA;39.82;18.35;163600
Europe;Italy;;S. VALENTINO ALLA M;46.75;10.53;160080
Europe;Italy;;TORINO/BRIC DELLA C;45.03;7.73;160610
Europe;Italy;;TORINO/CASELLE;45.22;7.65;160590
Europe;Italy;;TRAPANI/BIRGI;37.92;12.50;164290
Europe;Italy;;TREVISO/ISTRANA;45.68;12.10;160980
Europe;Italy;;TREVISO/S. ANGELO;45.65;12.18;160990
Europe;Italy;;TRIESTE;45.65;13.75;161100
Europe;Italy;;UDINE/RIVOLTO;45.98;13.03;160450
Europe;Italy;;USTICA;38.70;13.18;164000
Europe;Italy;;VENEZIA/TESSERA;45.50;12.33;161050
Europe;Italy;;VERONA/VILLAFRANCA;45.38;10.87;160900
Europe;Jersey;;JERSEY AIRPORT;49.22;-2.20;038950
Europe;Latvia;;AINAZI;57.87;24.37;262290
Europe;Latvia;;DAUGAVPILS;55.87;26.62;265440
Europe;Latvia;;GULBENE;57.13;26.72;263480
Europe;Latvia;;KOLKA;57.75;22.60;263130
Europe;Latvia;;LIEPAJA;56.48;21.02;264060
Europe;Latvia;;MERSRAGS;57.35;23.12;263240
Europe;Latvia;;REZEKNE;56.53;27.27;264460
Europe;Latvia;;RIGA;56.97;24.05;264220
Europe;Latvia;;RIGA;56.92;23.97;264225
Europe;Latvia;;VALGA;57.78;26.03;262470
Europe;Liechtenstein;;VADUZ (LIECHTENSTEIN);47.13;9.52;069900
Europe;Lithuania;;BIRZAI;56.20;24.77;265310
Europe;Lithuania;;KAUNAS;54.88;23.83;266290
Europe;Lithuania;;KLAIPEDA;55.73;21.07;265090
Europe;Lithuania;;LAUKUVA;55.62;22.23;265180
Europe;Lithuania;;SIAULIAI;55.93;23.32;265240
Europe;Lithuania;;UTENA;55.53;25.60;266330
Europe;Lithuania;;VILNIUS;54.63;25.28;267300
Europe;Luxembourg;;LUXEMBOURG/LUXEMBOU;49.62;6.22;065900
Europe;Macedonia, the former Yugoslav Republic of;;BITOLA;41.05;21.37;135830
Europe;Macedonia, the former Yugoslav Republic of;;KRIVA PALANKA;42.20;22.33;134930
Europe;Macedonia, the former Yugoslav Republic of;;OHRID;41.12;20.80;135780
Europe;Macedonia, the former Yugoslav Republic of;;SKOPJE- AIRPORT;41.97;21.65;135860
Europe;Malta;;LUQA;35.85;14.48;165970
Europe;Moldova, Republic of;;KISINEV;47.02;28.98;338150
Europe;Netherlands;;AMSTERDAM AP SCHIPH;52.30;4.77;062400
Europe;Netherlands;;DE BILT;52.10;5.18;062600
Europe;Netherlands;;DE KOOY;52.92;4.78;062350
Europe;Netherlands;;DEELEN;52.07;5.88;062750
Europe;Netherlands;;EINDHOVEN;51.45;5.42;063700
Europe;Netherlands;;F3-FB-1;54.85;4.70;062390
Europe;Netherlands;;GILZE RIJEN;51.57;4.93;063500
Europe;Netherlands;;GRONINGEN AP EELDE;53.13;6.58;062800
Europe;Netherlands;;HERWIJNEN AWS;51.87;5.15;063560
Europe;Netherlands;;HOEK VAN HOLLAND;51.98;4.10;063300
Europe;Netherlands;;HOOGEVEEN;52.75;6.52;062790
Europe;Netherlands;;HOUTRIB;52.53;5.43;062680
Europe;Netherlands;;HUPSEL AWS;52.07;6.65;062830
Europe;Netherlands;;IJMUIDEN;52.47;4.57;062250
Europe;Netherlands;;K13-A;53.22;3.22;062520
Europe;Netherlands;;LEEUWARDEN;53.22;5.77;062700
Europe;Netherlands;;LELYSTAD AWS;52.45;5.53;062690
Europe;Netherlands;;MAASTRICHT AP ZUID;50.92;5.78;063800
Europe;Netherlands;;MARKNESSE AWS;52.70;5.88;062730
Europe;Netherlands;;NIEUW BEERTA AWS;53.20;7.15;062860
Europe;Netherlands;;ROTTERDAM AP ZESTIE;51.95;4.45;063440
Europe;Netherlands;;SOESTERBERG;52.13;5.28;062650
Europe;Netherlands;;TERSCHELLING(LGT-H);53.37;5.22;062500
Europe;Netherlands;;TWENTHE;52.27;6.90;062900
Europe;Netherlands;;VALKENBURG;52.18;4.42;062100
Europe;Netherlands;;VLIELAND;53.25;4.92;062420
Europe;Netherlands;;VLISSINGEN;51.45;3.60;063100
Europe;Netherlands;;VOLKEL;51.65;5.70;063750
Europe;Netherlands;;WILHELMINADORP AWS;51.53;3.90;063230
Europe;Netherlands;;WOENSDRECHT;51.45;4.33;063400
Europe;Norway;;ALTA LUFTHAVN;69.98;23.37;010490
Europe;Norway;;ANDOYA;69.30;16.13;010100
Europe;Norway;;BANAK;70.07;24.98;010590
Europe;Norway;;BARDUFOSS;69.07;18.53;010230
Europe;Norway;;BERGEN/FLESLAND;60.28;5.23;013110
Europe;Norway;;BERGEN/FLORIDA;60.38;5.33;013170
Europe;Norway;;BODO VI;67.27;14.37;011520
Europe;Norway;;EKOFISK OIL PLTFRM;56.55;3.25;014033
Europe;Norway;;FAGERNES;60.98;9.23;013670
Europe;Norway;;FERDER FYR;59.03;10.53;014820
Europe;Norway;;FOKSTUA II;62.12;9.28;012380
Europe;Norway;;FRUHOLMEN FYR;71.10;24.00;010550
Europe;Norway;;GEILO-GEILOSTOLEN;60.52;8.22;013640
Europe;Norway;;GULLFAX (PLATFORM);61.03;2.03;013755
Europe;Norway;;HAMMERFEST;70.67;23.67;010520
Europe;Norway;;JAN MAYEN;70.93;-8.67;010010
Europe;Norway;;KAUTOKEINO;69.00;23.03;010470
Europe;Norway;;KIRKENES;69.73;29.90;010890
Europe;Norway;;KONGSBERG IV;59.67;9.65;014770
Europe;Norway;;KRISTIANSAND/KJEVIK;58.20;8.08;014520
Europe;Norway;;LISTA FYR;58.12;6.57;014270
Europe;Norway;;LYNGOR FYR;58.63;9.15;014670
Europe;Norway;;MYKEN;66.77;12.48;011150
Europe;Norway;;OKSOY FYR;58.07;8.05;014480
Europe;Norway;;ORLAND III;63.70;9.60;012410
Europe;Norway;;OSLO-BLINDERN;59.95;10.72;014920
Europe;Norway;;OSLO/FORNEBU;59.90;10.62;014880
Europe;Norway;;OSLO/GARDERMOEN;60.20;11.08;013840
Europe;Norway;;RENA-HAUGEDALEN;61.17;11.45;013890
Europe;Norway;;RYGGE;59.38;10.78;014940
Europe;Norway;;SKLINNA FYR;65.20;11.00;011020
Europe;Norway;;SKROVA FYR;68.15;14.65;011600
Europe;Norway;;SLATTEROY FYR;59.92;5.07;014060
Europe;Norway;;SLETTNES FYR;71.10;28.22;010780
Europe;Norway;;SORTLAND;68.70;15.42;011670
Europe;Norway;;STAVANGER/SOLA;58.88;5.63;014150
Europe;Norway;;SULA;63.85;8.47;012280
Europe;Norway;;SVINOY FYR;62.33;5.27;012050
Europe;Norway;;TAFJORD;62.23;7.42;012180
Europe;Norway;;TORSVAG FYR;70.25;19.50;010330
Europe;Norway;;TROMSO/LANGNES;69.68;18.92;010250
Europe;Norway;;TRONDHEIM/VERNES;63.47;10.93;012710
Europe;Norway;;TVEITSUND;59.03;8.52;014550
Europe;Norway;;UTSIRA FYR;59.30;4.88;014030
Europe;Norway;;VARDO;70.37;31.10;010980
Europe;Poland;;BIALYSTOK;53.10;23.17;122950
Europe;Poland;;BIELSKO-BIALA;49.80;19.00;126000
Europe;Poland;;CHOJNICE;53.72;17.55;122350
Europe;Poland;;CZESTOCHOWA;50.82;19.10;125500
Europe;Poland;;ELBLAG;54.17;19.43;121600
Europe;Poland;;GDANSK-REBIECHOWO;54.38;18.47;121500
Europe;Poland;;GDANSK-SWIBNO;54.33;18.93;121550
Europe;Poland;;GORZOW WLKP;52.75;15.28;123000
Europe;Poland;;HEL;54.60;18.82;121350
Europe;Poland;;JELENIA GORA;50.90;15.80;125000
Europe;Poland;;KALISZ;51.78;18.08;124350
Europe;Poland;;KASPROWY WIERCH;49.23;19.98;126500
Europe;Poland;;KATOWICE;50.23;19.03;125600
Europe;Poland;;KETRZYN;54.07;21.37;121850
Europe;Poland;;KIELCE;50.82;20.70;125700
Europe;Poland;;KLODZKO;50.43;16.62;125200
Europe;Poland;;KOLO;52.20;18.67;123450
Europe;Poland;;KOLOBRZEG;54.18;15.58;121000
Europe;Poland;;KOSZALIN;54.20;16.15;121050
Europe;Poland;;KOZIENICE;51.57;21.55;124880
Europe;Poland;;KRAKOW;50.08;19.80;125660
Europe;Poland;;LEBA;54.75;17.53;121200
Europe;Poland;;LEBORK;54.55;17.75;121250
Europe;Poland;;LEGNICA;51.20;16.20;124150
Europe;Poland;;LESKO;49.47;22.35;126900
Europe;Poland;;LESZNO;51.83;16.53;124180
Europe;Poland;;LODZ;51.73;19.40;124650
Europe;Poland;;LUBLIN RADAWIEC;51.22;22.40;124950
Europe;Poland;;MIKOLAJKI;53.78;21.58;122800
Europe;Poland;;MLAWA;53.10;20.35;122700
Europe;Poland;;NOWY SACZ;49.62;20.70;126600
Europe;Poland;;OLSZTYN;53.77;20.42;122720
Europe;Poland;;OPOLE;50.80;17.97;125300
Europe;Poland;;OSTROLEKA;53.08;21.57;122850
Europe;Poland;;PILA;53.13;16.75;122300
Europe;Poland;;PLOCK;52.58;19.73;123600
Europe;Poland;;POZNAN;52.42;16.85;123300
Europe;Poland;;PRZEMYSL;49.80;22.77;126950
Europe;Poland;;RACIBORZ;50.05;18.20;125400
Europe;Poland;;RESKO;53.77;15.42;122100
Europe;Poland;;RZESZOW-JASIONKA;50.10;22.05;125800
Europe;Poland;;SANDOMIERZ;50.70;21.72;125850
Europe;Poland;;SIEDLCE;52.25;22.25;123850
Europe;Poland;;SNIEZKA;50.73;15.73;125100
Europe;Poland;;SULEJOW;51.35;19.87;124690
Europe;Poland;;SUWALKI;54.13;22.95;121950
Europe;Poland;;SWINOUJSCIE;53.92;14.23;122000
Europe;Poland;;SZCZECIN;53.40;14.62;122050
Europe;Poland;;SZCZECINEK;53.72;16.68;122150
Europe;Poland;;TARNOW;50.03;20.98;125750
Europe;Poland;;TERESPOL;52.07;23.62;123990
Europe;Poland;;TORUN;53.05;18.58;122500
Europe;Poland;;USTKA;54.58;16.87;121150
Europe;Poland;;WARSZAWA-OKECIE;52.17;20.97;123750
Europe;Poland;;WIELUN;51.22;18.57;124550
Europe;Poland;;WLODAWA;51.55;23.53;124970
Europe;Poland;;WROCLAW II;51.10;16.88;124240
Europe;Poland;;ZAKOPANE;49.30;19.97;126250
Europe;Poland;;ZAMBOANGA;6.90;122.07;988360
Europe;Poland;;ZAMOSC;50.70;23.25;125950
Europe;Poland;;ZIELONA GORA;51.93;15.53;124000
Europe;Portugal;;BEJA;38.02;-7.87;085620
Europe;Portugal;;BRAGANCA;41.80;-6.73;085750
Europe;Portugal;;CASTELO BRANCO;39.83;-7.48;085700
Europe;Portugal;;COIMBRA;40.20;-8.42;085490
Europe;Portugal;;EVORA;38.57;-7.90;085570
Europe;Portugal;;EVORA/C. COORD;38.53;-7.90;085580
Europe;Portugal;;FARO/AEROPORTO;37.02;-7.97;085540
Europe;Portugal;;FLORES (ACORES);39.45;-31.13;085010
Europe;Portugal;;FUNCHAL;32.63;-16.90;085220
Europe;Portugal;;FUNCHAL/S.CATARINA;32.68;-16.77;085210
Europe;Portugal;;HORTA/CASTELO BRANC;38.52;-28.72;085050
Europe;Portugal;;LAJES (ACORES);38.77;-27.10;085090
Europe;Portugal;;LISBOA/PORTELA;38.77;-9.13;085360
Europe;Portugal;;PONTA DELGADA/NORDE;37.73;-25.70;085120
